age,balance,duration,job,marital,education,default,housing,loan,contact
30,1211,176,9,1,1,0,1,0,0
33,71,107,4,2,2,0,0,0,0
34,436,28,4,1,2,0,1,0,0
48,559,1231,1,1,0,0,1,0,2
31,1170,200,4,1,2,0,0,0,0
46,25,103,4,0,2,0,0,0,2
40,1325,150,7,1,1,0,0,0,2
39,0,108,2,1,1,0,0,0,0
33,647,124,9,2,1,0,1,1,0
50,2142,309,1,1,0,0,1,0,0
84,639,353,5,0,0,0,0,0,1
40,177,742,1,1,0,0,1,1,1
55,236,200,4,1,2,0,0,0,0
40,1959,177,7,0,1,0,1,0,2
46,96,151,0,1,0,0,0,0,1
43,0,147,6,2,2,0,0,0,2
34,250,193,1,1,1,0,1,0,2
35,126,112,9,2,1,0,0,0,0
57,1621,108,5,1,3,0,1,0,2
25,8,107,8,2,1,0,0,0,0
32,189,106,6,1,2,0,1,0,2
52,316,463,5,2,1,0,0,0,0
31,-282,131,6,2,2,1,1,0,0
34,-308,140,4,1,2,0,1,0,0
42,248,163,9,0,1,0,0,0,0
47,126,2456,1,0,0,0,1,0,2
50,13,76,6,0,2,0,1,0,0
30,-393,435,9,1,1,0,1,1,0
33,358,302,7,2,1,0,1,0,0
56,917,306,9,2,2,0,0,0,2
34,1268,259,0,0,1,0,1,0,0
33,-163,502,9,1,1,0,1,1,0
32,473,72,4,2,2,0,1,0,0
34,4831,265,4,1,2,0,1,0,0
37,1063,413,9,1,1,0,1,0,0
30,0,756,4,1,1,0,1,0,0
29,424,241,1,1,1,0,1,1,2
56,802,258,10,0,0,0,0,0,1
31,430,137,4,1,2,0,1,0,0
59,3940,48,11,1,3,0,0,0,2
36,2880,283,3,1,1,0,0,0,2
51,1069,247,1,0,1,0,1,0,2
54,4382,193,6,0,0,0,1,0,1
37,0,129,4,1,2,0,0,0,0
32,3939,209,9,1,2,0,0,0,0
42,753,31,6,1,2,0,0,0,2
29,358,88,1,1,1,0,0,0,0
52,1141,22,1,1,0,0,1,0,0
40,1259,234,9,1,1,0,0,0,2
30,227,23,7,1,1,0,0,1,2
55,538,353,2,0,1,0,1,0,0
49,92,221,4,1,2,0,1,0,2
33,8023,196,9,1,2,0,0,0,0
32,2478,395,7,2,1,0,0,1,0
21,6844,126,8,2,1,0,0,0,0
42,440,13,9,1,1,0,1,0,0
56,800,170,6,1,1,0,0,1,0
39,914,20,11,2,1,0,0,0,2
30,638,358,2,2,1,0,0,0,0
55,159,159,5,1,1,0,0,0,0
43,483,225,1,1,0,0,1,0,0
53,94,493,10,1,1,0,0,0,0
57,1044,585,5,1,1,0,0,0,1
39,0,13,6,2,3,0,0,0,2
56,401,26,9,0,2,0,1,0,1
29,33,161,7,2,3,0,0,0,2
38,506,122,1,1,0,0,1,1,2
59,1881,456,4,1,2,0,0,0,0
42,344,26,9,2,3,0,1,0,2
46,0,51,1,1,0,0,1,0,2
31,3,37,0,1,1,0,1,0,0
35,221,150,7,0,1,0,1,0,0
50,36,104,6,1,1,0,0,0,0
42,969,721,1,1,0,0,1,0,0
36,760,9,7,2,1,0,0,0,2
25,220,68,0,2,2,0,0,0,0
42,10907,74,4,2,2,0,0,0,0
27,-148,146,8,2,2,0,1,0,0
32,415,777,1,1,0,0,1,0,2
57,1341,339,4,1,2,0,1,0,2
48,865,78,1,1,1,0,1,0,0
34,-566,248,1,0,1,0,1,0,2
33,210,201,7,1,1,0,1,1,2
26,1275,18,9,2,1,0,1,0,2
50,579,83,1,1,1,0,0,0,0
60,2934,233,9,2,2,0,0,0,0
47,6637,174,4,1,2,0,1,0,0
31,271,89,4,1,2,0,0,0,0
52,0,145,9,1,2,0,0,0,0
36,472,1017,7,1,1,0,1,0,2
43,487,548,1,1,0,0,1,0,2
30,699,213,9,2,2,0,1,0,0
32,150,210,1,1,1,0,0,0,0
31,1130,224,4,2,2,0,1,0,0
29,584,541,4,2,1,0,1,0,2
48,3186,104,7,0,1,0,0,1,0
32,133,171,7,2,1,0,0,0,0
30,868,387,3,2,2,0,0,0,0
48,480,830,1,1,1,0,1,0,0
51,1883,57,1,1,3,0,1,0,2
34,606,97,4,1,2,0,0,0,0
35,603,474,1,1,1,0,1,0,0
49,548,115,4,2,0,0,0,0,1
36,-872,153,10,1,1,0,1,1,0
37,33,106,1,0,1,0,1,0,0
37,1689,645,4,1,2,0,1,0,2
49,902,210,1,1,0,0,0,0,2
44,0,97,7,0,1,0,1,1,2
40,260,52,8,1,1,0,0,0,0
57,589,223,9,1,1,0,1,0,0
39,626,126,9,1,1,0,1,0,0
38,0,1473,7,1,1,0,0,1,0
51,78,723,1,0,1,0,1,0,2
27,3792,279,1,2,1,0,0,0,0
38,14058,293,1,2,2,0,0,0,1
30,-522,670,9,2,1,0,1,1,0
36,386,359,8,2,3,0,0,0,2
37,1978,404,10,1,1,0,0,0,0
53,459,317,0,1,1,0,0,0,0
38,2812,830,10,1,2,0,1,0,0
48,5057,37,4,1,2,0,0,1,0
26,-759,191,3,1,1,0,1,0,0
33,-416,767,1,2,1,0,1,0,2
47,2106,168,9,1,3,0,1,0,2
45,220,89,4,0,2,0,1,0,2
32,0,746,1,0,1,0,1,0,2
69,426,225,5,1,3,0,0,0,1
65,4717,256,11,1,3,0,0,0,1
37,395,219,1,1,1,0,1,0,2
45,0,211,1,0,0,0,1,0,0
36,-206,177,1,1,1,0,1,0,2
62,6,216,6,0,2,0,1,0,0
37,4039,106,4,1,2,0,0,1,0
39,687,869,7,0,1,0,1,0,0
38,-242,1173,9,2,1,0,1,0,0
31,582,58,4,1,2,0,1,0,0
58,8218,124,1,0,0,0,1,0,0
44,1424,201,4,2,2,0,1,0,0
31,92,688,1,1,1,0,1,0,2
33,2085,501,9,2,1,0,0,0,0
36,197,260,9,2,2,0,0,0,0
31,2305,139,9,2,1,0,0,0,0
45,-547,214,0,1,1,0,1,0,2
30,411,142,9,2,2,0,0,0,0
34,584,154,1,1,1,0,1,0,0
34,997,81,4,1,2,0,1,1,0
39,83,69,0,0,1,0,1,0,0
41,6563,136,4,1,2,0,0,0,0
32,0,99,7,2,1,0,1,0,0
32,0,9,4,2,2,0,0,0,0
36,398,278,1,1,0,0,1,0,2
35,1145,82,0,1,2,0,1,0,0
32,2,100,4,2,2,0,1,0,0
33,201,171,4,2,2,0,1,0,0
49,563,84,2,1,0,0,0,0,2
35,3161,433,4,1,2,0,0,0,0
31,0,624,9,1,1,0,0,1,0
42,1331,698,4,1,1,0,0,0,0
34,2929,518,3,1,0,0,0,0,0
32,-220,123,7,1,1,1,1,1,0
29,5980,317,4,2,2,0,1,0,2
32,48,8,7,2,1,0,1,0,0
50,0,118,3,2,3,0,0,0,1
58,3382,294,5,1,1,0,0,1,0
59,2308,815,9,1,1,0,0,0,0
25,10,857,8,1,2,0,1,0,0
57,162,174,7,1,1,0,1,0,2
30,1073,1130,1,2,1,0,1,0,0
26,1700,13,7,2,1,0,1,0,0
50,148,198,7,2,0,0,1,0,2
39,0,503,7,1,1,0,1,0,0
45,185,249,1,1,0,0,1,0,0
37,896,343,4,0,2,0,0,1,0
47,1279,479,1,0,0,0,1,0,0
50,199,116,9,1,2,0,1,1,0
40,99,15,4,1,1,0,0,0,0
35,378,427,1,1,0,0,1,0,2
53,15,921,4,1,2,0,0,0,0
35,147,41,0,1,1,0,1,1,0
54,2225,73,9,1,1,0,0,1,0
35,1810,65,0,2,1,0,1,0,0
31,-6,94,3,1,3,1,0,1,1
46,435,192,9,0,1,0,1,0,2
52,335,411,4,1,1,0,0,0,0
34,-251,641,0,0,1,0,0,0,0
46,5,305,7,0,1,0,1,1,0
54,641,472,6,1,1,0,1,0,0
37,0,115,0,1,2,0,1,0,0
39,722,141,0,1,2,0,0,0,1
50,3337,24,9,1,2,0,1,1,1
44,0,264,9,0,1,0,0,0,0
56,1504,66,0,1,1,0,1,0,2
40,35,318,7,1,2,0,0,0,0
36,895,622,7,1,1,0,1,1,2
33,752,104,4,1,2,0,1,0,0
33,1925,76,1,2,1,0,1,0,0
42,-246,149,7,1,1,0,1,0,2
30,901,601,6,2,2,0,1,1,2
33,894,509,0,2,1,0,0,0,0
26,592,174,1,2,1,0,1,1,2
26,3529,57,0,2,1,0,0,1,0
37,0,187,7,1,1,0,1,1,0
59,0,493,5,1,0,0,0,0,0
49,371,18,1,1,0,0,1,0,0
33,1,257,1,2,0,0,1,0,0
46,834,196,9,2,1,0,1,0,0
55,298,144,2,1,0,0,1,0,2
49,306,285,7,1,2,0,1,0,0
51,143,627,9,1,1,0,1,0,2
27,186,136,0,1,1,0,1,0,2
44,5597,27,9,1,1,0,0,0,2
40,1547,88,7,2,1,0,1,0,0
36,1852,362,4,1,2,0,0,0,2
46,1790,214,0,2,1,0,1,0,2
30,20,404,7,2,1,0,1,0,0
35,8652,103,0,1,1,0,1,0,2
31,1626,356,9,2,1,0,0,0,0
37,749,219,0,1,1,0,0,0,0
49,51,984,1,1,3,0,1,0,2
27,-1,60,7,2,1,1,0,0,0
32,-32,145,1,1,1,0,1,0,0
70,6850,252,5,0,1,0,0,0,1
22,333,129,9,2,1,0,0,1,1
58,-27,77,1,1,1,0,0,1,1
33,932,226,1,1,1,0,1,0,2
83,0,664,5,0,0,0,0,0,1
50,100,157,4,0,2,0,1,1,0
53,-626,205,1,1,1,0,1,0,0
37,9,484,4,2,2,0,0,0,0
55,653,800,7,0,0,0,0,0,2
49,3608,231,0,1,1,0,1,0,2
41,293,102,1,1,0,0,1,1,0
40,36,240,4,2,2,0,1,0,2
48,263,350,4,1,2,0,1,0,2
27,8366,458,8,2,1,0,0,0,0
30,2186,366,4,2,2,0,1,0,2
37,20453,115,2,2,1,0,1,0,1
37,105,260,7,2,1,0,0,1,2
40,440,327,1,1,1,0,1,0,2
73,519,434,5,1,3,0,0,0,1
50,19447,166,4,1,2,0,1,1,0
53,225,171,1,1,0,0,0,0,0
47,2548,577,1,1,1,0,1,0,0
33,0,224,9,0,1,0,0,0,0
50,2284,1088,1,1,3,0,1,0,1
51,40,79,1,1,0,0,1,0,0
42,364,52,3,0,2,0,0,0,0
34,174,259,9,2,1,0,0,0,1
44,10888,163,9,1,1,0,1,0,0
32,0,159,0,1,1,0,1,1,0
60,225,54,5,1,2,0,0,0,0
60,2131,421,5,0,2,0,0,0,0
29,-20,574,1,2,1,0,0,1,0
39,36,70,4,2,1,0,0,0,0
47,2642,310,1,1,0,0,0,0,0
30,400,223,0,1,2,0,1,0,0
31,1214,39,9,2,2,0,0,0,0
34,-292,181,4,2,2,0,1,0,0
51,1415,151,0,1,1,0,1,0,2
38,213,270,1,1,1,0,1,0,2
47,2540,110,0,2,1,0,0,0,0
46,3232,94,3,2,2,0,0,0,1
33,296,90,4,1,2,0,0,0,0
30,42,115,4,1,2,0,0,0,0
40,697,220,9,1,1,0,0,0,0
38,13156,291,1,2,1,0,1,0,0
63,1490,506,5,0,1,0,0,0,0
33,150,151,4,1,2,0,0,0,0
59,0,812,5,1,1,0,0,0,2
29,4210,119,4,2,2,0,1,0,0
54,1012,33,7,0,1,0,1,0,0
57,16063,352,9,1,1,0,1,0,2
57,5431,383,1,1,0,0,1,1,2
28,317,21,7,2,1,0,1,0,2
30,4787,266,9,2,1,0,1,0,0
28,225,866,1,1,1,0,1,1,2
45,3854,10,7,0,0,0,1,0,2
29,92,240,7,0,1,0,1,0,0
42,-10,291,1,1,0,0,1,0,2
31,-617,115,1,1,1,0,1,0,2
59,195,366,3,0,0,0,0,0,2
41,1172,153,1,1,0,0,1,0,2
57,0,197,3,1,1,0,0,0,0
43,0,106,7,0,1,0,0,0,0
30,-94,41,7,0,1,0,1,0,0
26,609,112,0,2,1,0,0,0,1
52,4,30,4,2,2,0,0,1,0
32,1121,211,2,0,1,0,1,1,0
39,355,313,4,0,2,0,1,0,0
31,3653,252,1,1,1,0,1,1,0
83,1097,181,5,0,0,0,0,0,1
34,436,118,4,1,2,0,0,1,0
40,4795,57,1,1,1,0,1,0,0
39,266,102,6,1,1,0,0,0,0
50,3357,239,10,1,1,0,0,0,0
30,101,187,9,1,2,0,1,1,0
43,10910,66,1,1,1,0,1,0,0
49,1568,206,1,1,1,0,0,0,2
41,0,239,5,2,0,0,0,0,0
35,305,7,1,1,1,0,1,0,0
57,31,260,5,1,2,0,0,0,0
29,452,347,2,1,1,0,1,0,2
48,5,697,0,1,1,0,1,0,2
38,7929,182,2,0,2,0,0,0,0
41,39,549,2,1,0,0,1,0,0
39,267,1151,3,1,0,0,0,0,2
31,4945,445,4,1,2,0,0,0,0
51,463,213,9,1,1,0,1,0,2
35,2116,409,10,2,1,0,1,0,0
45,59,873,0,0,1,0,1,0,0
28,131,147,1,1,1,0,1,0,2
57,107,85,5,1,1,0,0,0,0
36,-35,339,10,1,1,0,0,0,0
49,230,96,9,1,0,0,1,0,2
34,2679,195,4,2,2,0,1,0,0
65,493,622,5,1,0,0,0,0,0
26,256,101,7,2,1,0,1,0,0
52,-133,96,1,1,0,0,0,0,2
32,811,563,1,2,1,0,1,0,0
33,302,670,10,1,2,0,1,1,0
43,3529,190,4,1,2,0,1,0,0
26,75,351,9,2,2,0,1,1,2
45,999,215,9,1,1,0,1,0,0
30,7845,59,4,2,2,0,1,0,2
37,260,446,7,0,0,0,1,0,0
45,2048,310,4,2,2,0,1,0,0
34,1557,213,4,1,2,0,1,1,2
35,505,371,7,1,1,0,1,1,2
41,1536,54,0,1,2,0,0,0,0
42,0,118,6,1,2,0,0,0,0
48,439,212,1,1,3,0,1,0,0
45,44,81,11,1,0,0,0,0,2
47,295,157,4,1,2,0,1,0,0
37,190,194,1,1,0,0,1,1,2
32,3935,129,4,1,1,0,1,0,2
40,-17,474,4,1,2,0,1,1,0
35,175,219,9,2,1,0,1,0,0
31,4888,475,9,2,1,0,1,0,1
36,40,359,9,2,2,0,0,0,0
44,4460,168,4,1,2,0,0,0,1
52,98,148,0,0,1,0,0,1,2
28,330,197,8,2,1,0,0,0,1
45,13117,42,1,1,0,0,0,0,2
38,12877,118,4,1,2,0,0,0,2
39,1506,299,1,1,0,0,1,0,0
28,0,198,4,2,2,0,0,0,1
31,775,361,9,2,1,0,0,0,0
46,258,217,1,1,0,0,1,0,2
22,246,25,8,2,1,0,1,0,1
49,2146,1516,1,2,0,0,1,0,0
44,304,129,10,1,1,0,1,0,2
31,360,592,6,2,1,0,1,0,2
53,3316,331,1,1,0,0,1,0,2
55,6880,353,4,1,2,0,0,0,0
35,2189,256,9,1,1,0,0,0,0
35,5304,340,1,1,1,0,1,0,0
37,102,101,4,2,2,0,1,0,0
50,181,599,1,1,1,0,1,0,0
37,3953,610,4,1,0,0,1,0,0
37,6969,412,1,2,0,0,1,0,2
29,572,314,4,2,2,0,0,0,0
31,223,508,0,2,1,0,1,0,0
40,-396,127,9,1,1,0,1,0,2
47,164,212,7,0,1,0,0,0,2
55,2678,151,6,1,1,0,0,1,0
33,920,58,9,2,1,0,1,0,0
53,4554,8,7,0,1,0,0,0,0
38,623,297,4,2,2,0,0,0,0
61,967,180,4,1,1,0,0,0,0
43,1577,87,10,0,1,0,1,0,0
42,1,59,3,1,0,0,1,0,1
36,0,81,4,0,2,0,0,0,0
31,1166,207,9,2,2,0,1,0,2
59,3534,216,4,1,3,0,0,0,0
29,200,322,1,1,0,0,1,0,2
33,4790,137,9,1,1,0,1,0,0
44,-237,73,1,1,0,0,1,0,1
43,1335,371,1,1,1,0,1,0,2
42,603,298,4,1,2,0,1,0,0
32,577,101,4,2,2,0,0,0,0
43,0,110,4,1,2,0,1,0,0
39,163,107,0,2,1,0,1,0,0
23,1158,743,1,1,0,0,1,0,0
43,642,644,7,1,1,0,0,0,0
46,466,169,0,1,1,0,1,0,0
31,119,380,9,1,1,0,1,0,0
38,3436,663,4,1,2,0,0,0,0
53,238,238,1,1,0,0,1,0,0
37,378,514,1,1,0,0,1,0,2
49,32,128,2,0,1,0,0,0,0
31,315,130,10,2,1,0,0,0,0
45,6945,131,4,1,2,0,0,0,0
58,3496,111,0,1,1,0,1,0,2
35,0,169,1,2,1,0,1,0,0
32,309,346,9,2,1,0,1,1,0
28,0,205,9,2,2,0,1,0,2
26,668,576,9,2,1,0,1,0,2
48,1175,1476,4,1,2,0,1,0,1
30,363,171,1,2,1,0,0,0,0
31,38,185,2,2,2,0,0,0,0
31,1183,676,4,1,2,0,1,0,2
45,942,362,1,0,0,0,0,0,0
38,4196,193,0,1,1,0,1,0,0
34,297,63,4,1,2,0,1,0,0
42,-91,43,7,1,1,0,1,1,0
60,362,816,6,1,0,0,0,1,0
42,1080,951,1,2,1,0,1,1,0
32,620,1234,0,2,1,0,1,0,2
42,-166,85,10,0,2,0,0,0,0
33,288,306,7,1,1,0,1,0,0
42,642,509,0,1,3,0,1,1,2
51,2506,210,9,1,2,0,0,0,0
36,566,129,9,0,1,0,1,0,2
46,668,1263,1,1,1,0,1,0,2
40,1100,660,1,1,1,0,1,0,2
49,322,356,1,1,1,0,0,0,0
38,1205,45,1,1,1,0,1,0,0
32,473,624,7,2,1,0,1,0,0
33,-333,329,7,1,1,0,1,0,0
57,-3313,153,6,1,2,1,1,1,2
57,295,151,9,1,1,0,0,0,0
28,1137,129,1,1,1,0,0,0,0
44,1136,345,2,2,2,0,1,1,0
